Bioguide_ID,Name,Gender,Party,Born,Number_of_House_Terms,Present_Cong115,Present_Cong116,House_Election_Candidate_Vote_Share_2016,House_Election_Candidate_Vote_Share_2018,District,District_Presidential_VoteShare_Dem2016,District_Presidential_VoteShare_GOP2016,District_Density,District_Percent_Female,District_Percent_Male,District_Percent_Senior,District_Median_Age,District_Percent_White,District_Percent_Black,District_Percent_Asian,District_Percent_Hispanic,District_Percent_AmericanIndian,District_Mean_Income,District_Mean_Minus_National_Mean_Income,District_Median_Income,District_Median_Minus_National_Median_Income,District_Unemployment_Rate,DW-Nominate_1,DW-Nominate_2,TBIP_Floor_Speeches,TBIP_Tweets,Standardized_Vote_Ideal_Point,Standardized_Speech_Ideal_Point,Standardized_Tweet_Ideal_Point,Progressive_Caucus_Cong115,NewDems_Caucus_Cong115,BlueDog_Caucus_Cong115,ProblemSolvers_Caucus_Cong115,RSC_Caucus_Cong115,Freedom_Caucus_Cong115,GOP_Leadership_Cong115,DEM_Leadership_Cong115,CommitteeChair_Cong115,TopCommittee_Cong115,Progressive_Caucus_Cong116,NewDems_Caucus_Cong116,BlueDog_Caucus_Cong116,ProblemSolvers_Caucus_Cong116,RSC_Caucus_Cong116,Freedom_Caucus_Cong116,GOP_Leadership_Cong116,DEM_Leadership_Cong116,CommitteeChair_Cong116,TopCommittee_Cong116
R000591,Martha Roby,F,Republican,1976,5,1,1,54.44657467771382,61.3884100251956,AL-02,33.0,64.9,Pure rural,50.7,49.3,0.72,39.0,62.8,32.2,1.3,3.9,0.3,66203,-26121,50494,-15218,2.5,0.362,0.655,0.3745037913322449,0.46597978472709656,0.892157256603241,1.1281111230693632,1.069175837492651,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1
R000592,Todd Rokita,M,Republican,1970,4,1,0,64.353242110567,,IN-04,30.2,64.3,Rural-suburban mix,49.57,50.43,19.13,37.2,88.4,4.1,3.1,6.4,0.2,75257,-12607,59033,-2904,3.6,0.602,-0.16,0.32668328285217285,0.5047906637191772,0.8760784864425659,0.9586989672166863,1.1812350970780692,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
R000593,Dennis A. Ross,M,Republican,1959,4,1,0,55.360211653526626,,FL-15,43.1,53.1,Sparse suburban,50.9,49.1,20.13,38.3,74.0,15.8,3.1,22.9,0.4,72643,-15221,56096,-5841,4.7,0.531,0.099,0.2684312164783478,0.4424065053462982,0.8194202780723572,0.7523312714115397,1.0011123382363862,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
R000597,Tom Rice (South Carolina),M,Republican,1957,4,1,1,60.328685089515076,59.561101046110686,SC-07,39.1,58.0,Rural-suburban mix,51.82,48.18,0.71,44.6,67.5,27.8,1.1,4.2,0.5,66621,-25703,49494,-16218,2.8,0.6,-0.275,0.25824448466300964,0.5513834357261658,1.0599218606948853,0.7162430688227143,1.3157631384089727,0,0,0,1,1,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0
R000598,Keith Rothfus,M,Republican,1962,3,1,0,63.49083697577088,,PA-12,29.7,66.1,Pure rural,50.11,49.89,23.44,40.9,93.7,2.1,2.0,2.5,0.2,67992,-19872,53244,-8693,4.1,0.498,0.044,0.34793269634246826,0.2951563894748688,0.8597679734230042,1.0339785713952172,0.5759547693550847,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
R000599,Raul Ruiz,M,Democrat,1972,4,1,1,60.62371339209554,59.01655974648323,CA-36,52.2,43.4,Dense suburban,49.02,50.98,1.25,43.1,71.2,4.9,3.9,48.8,1.3,84905,-7419,58728,-6984,3.8,-0.241,0.061,-0.15989068150520325,-0.05739445984363556,-0.9386836886405945,-0.7650707479865282,-0.441970826942365,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0
R000601,John Ratcliffe,M,Republican,1965,3,1,1,81.80396193474817,75.69540010832715,TX-04,21.8,75.4,Pure rural,51.14,48.86,0.64,39.1,80.4,10.9,1.6,15.2,0.7,81530,-10794,60060,-5652,2.2,0.702,0.134,0.3213929235935211,,1.0493215322494507,0.9399569840021655,,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
R000602,Kathleen Rice,F,Democrat,1965,3,1,1,56.11491833572263,60.232277503209,NY-04,53.4,43.8,Urban-suburban mix,50.76,49.24,1.05,40.4,64.5,15.2,7.3,22.4,0.2,144227,51903,110677,44965,2.4,-0.283,0.02,-0.08603722602128983,-0.29206350445747375,-0.960645318031311,-0.5034325197792017,-1.1195344397739628,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
R000603,David Rouzer,M,Republican,1972,3,1,1,58.50785215660505,55.544574796678845,NC-07,38.7,58.6,Pure rural,51.64,48.36,0.55,42.3,74.6,17.9,0.9,9.7,0.9,73155,-19169,53066,-12646,2.3,0.575,0.204,0.4164968729019165,0.43364351987838745,1.0384477376937866,1.2768786436527133,0.975810832864858,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
R000604,Steve Russell (politician),M,Republican,1963,2,1,0,53.50894077339133,,OK-05,39.8,53.2,Dense suburban,51.18,48.82,17.1,35.0,68.5,13.4,3.2,17.1,4.5,76576,-11288,51422,-10515,4.1,0.473,-0.183,0.20805396139621735,0.503709614276886,0.7114271521568298,0.5384347388769006,1.1781137660692274,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
R000606,Jamie Raskin,M,Democrat,1962,2,1,1,64.1166437993488,68.16741302101275,MD-08,65.0,30.6,Dense suburban,50.7,49.3,0.86,40.5,63.5,12.7,9.5,17.7,0.3,148996,56672,109016,43304,2.7,-0.548,-0.204,-0.26385340094566345,-0.26089802384376526,-1.208410620689392,-1.1333760836785345,-1.0295498588293135,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1
R000607,Francis Rooney,M,Republican,1953,2,1,1,64.13023835577064,62.26756221161519,FL-19,37.5,59.6,Sparse suburban,51.17,48.83,0.71,52.0,85.0,7.8,1.9,20.5,0.1,105337,13013,67598,1886,1.9,0.514,-0.518,0.08657560497522354,0.3625039756298065,0.7575210332870483,0.10807732728022999,0.7704085110734162,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
R000608,Jacky Rosen,F,Democrat,1957,1,1,0,49.46485779502321,,NV-03,46.5,47.5,Urban-suburban mix,50.34,49.66,19.35,39.2,63.1,8.3,14.3,18.3,0.5,100933,13069,73507,11570,5.1,-0.27,0.268,0.06398586928844452,-0.2701824903488159,-0.944054365158081,0.02804940736728764,-1.0563570445777704,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
R000609,John Rutherford (Florida),M,Republican,1952,2,1,1,67.76097437006186,65.15951517249881,FL-04,34.1,62.1,Sparse suburban,50.63,49.37,0.78,39.3,79.5,9.9,4.6,8.7,0.4,104651,12327,77026,11314,2.8,0.397,0.159,0.3283213973045349,0.28243181109428406,0.8966655135154724,0.9645022618642899,0.5392148946370734,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
R000610,Guy Reschenthaler,M,Republican,1983,1,0,1,,57.90534622107811,PA-14,33.9,62.9,Rural-suburban mix,51.05,48.95,0.43,45.6,93.4,3.0,0.9,1.5,0.0,78913,-13411,59165,-6547,3.0,0.346,0.409,0.26752737164497375,0.30364128947257996,1.0336880683898926,0.7491292497968594,0.6004533541872871,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
R000611,Denver Riggleman,M,Republican,1970,1,0,1,,53.17631848092472,VA-05,42.3,53.4,Pure rural,51.33,48.67,0.54,43.2,74.9,19.4,1.7,3.8,0.4,81405,-10919,57615,-8097,2.3,0.484,-0.059,0.40167856216430664,0.35393351316452026,1.0898760557174683,1.2243822974626786,0.7456628803867069,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0
R000612,John Rose (Tennessee),M,Republican,1965,1,0,1,,69.47414971456138,TN-06,23.7,72.6,Pure rural,50.87,49.13,0.43,40.9,89.4,5.2,1.1,4.6,0.4,78222,-14102,59421,-6291,2.1,0.703,0.134,0.4601804316043854,0.41730383038520813,1.331490397453308,1.4316349624439741,0.9286329911356118,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
R000613,Max Rose,M,Democrat,1986,1,0,1,,50.3972982677067,NY-11,43.8,53.6,Pure urban,51.82,48.18,0.8,39.8,69.4,7.7,15.4,17.3,0.2,106594,14270,81253,15541,2.4,-0.162,0.089,0.03735901787877083,-0.13140439987182617,-0.5184618830680847,-0.06628067075727928,-0.655660887484733,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0
R000614,Chip Roy,M,Republican,1972,1,0,1,,50.23910049573409,TX-21,42.5,52.5,Dense suburban,51.15,48.85,0.8,38.9,84.7,4.2,3.8,30.5,0.8,107445,15121,73472,7760,2.1,0.8,-0.6,0.2174278348684311,0.32558655738830566,1.1449592113494873,0.5716432547227689,0.6638162704083199,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0
R000616,Harley Rouda,M,Democrat,1961,1,0,1,,53.55199229140655,CA-48,47.9,46.2,Urban-suburban mix,51.09,48.91,1.34,41.0,62.1,1.4,19.6,21.5,0.4,141950,49626,100604,34892,2.8,-0.373,0.617,-0.006228277459740639,-0.23613445460796356,-0.6449440717697144,-0.22069596046842374,-0.9580496170073644,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
S000051,Mark Sanford,M,Republican,1960,6,1,0,54.17586920077113,,SC-01,40.4,53.5,Sparse suburban,51.18,48.82,21.92,40.0,73.6,19.0,1.9,6.7,0.3,96391,8527,70335,8398,3.4,0.686,-0.728,,0.4935110807418823,0.7126935720443726,,1.1486673802498604,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
S000185,Robert C. Scott,M,Democrat,1947,14,1,1,76.77441506842597,91.2241298536666,VA-03,63.6,31.9,Dense suburban,49.35,50.65,1.22,35.1,43.3,47.4,2.6,6.8,0.1,74260,-18064,56455,-9257,3.8,-0.45,0.013,-0.3804522156715393,-0.2969437539577484,-1.1695213317871094,-1.546446902045285,-1.1336252606931303,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,1,1,0
S000244,Jim Sensenbrenner,M,Republican,1943,21,1,1,64.40264748414847,61.934238843991565,WI-05,37.3,57.4,Sparse suburban,50.81,49.19,0.65,42.5,90.5,2.4,3.1,6.5,0.3,100785,8461,77386,11674,2.2,0.64,-0.59,0.0896889716386795,,1.011643409729004,0.11910694982461863,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
S000248,Jose Serrano,M,Democrat,1943,16,1,1,88.94464127820339,94.03164522816779,NY-15,93.8,4.9,Pure urban,51.85,48.15,4.16,32.1,16.3,42.0,1.8,64.0,0.4,47362,-44962,31061,-34651,6.1,-0.491,-0.376,-0.2543071210384369,-0.40503498911857605,-1.2654609680175781,-1.0995567891779272,-1.4457187791694117,1,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,1
S000250,Pete Sessions,M,Republican,1955,11,1,0,57.245275767594904,,TX-32,48.5,46.6,Dense suburban,51.02,48.98,15.62,35.8,67.5,13.3,9.4,26.2,0.8,118115,30251,75775,13838,4.1,0.585,0.174,0.13064515590667725,0.5463311672210693,0.8564054369926453,0.26420108815299753,1.301175644319407,0,0,0,0,1,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0
S000344,Brad Sherman,M,Democrat,1954,12,1,1,73.0048179073836,73.40158548313556,CA-30,69.1,25.7,Urban-suburban mix,51.17,48.83,1.57,40.5,61.5,4.5,12.4,29.3,0.3,126258,33934,89460,23748,3.1,-0.342,-0.148,-0.04234563931822777,-0.005057453643530607,-1.1252961158752441,-0.3486477604520515,-0.2908573681387674,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
S000364,John M. Shimkus,M,Republican,1958,12,1,1,85.98277507629743,70.92657506807298,IL-15,24.5,70.7,Pure rural,50.62,49.38,0.47,41.4,92.3,4.7,0.7,2.8,0.2,73940,-18384,56268,-9444,2.3,0.374,0.147,0.16185586154460907,0.6113322973251343,0.9354280829429626,0.37477023716170677,1.4888544266825487,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
S000480,Louise Slaughter,F,Democrat,1929,16,1,0,52.207068025707905,,NY-25,55.5,39.1,Sparse suburban,51.85,48.15,21.51,38.9,74.9,15.5,3.9,9.2,0.4,78132,-9732,59776,-2161,5.2,-0.465,-0.104,-0.36059755086898804,-0.28255605697631836,-1.6120201349258423,-1.4761084285567778,-1.0920834375561848,1,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0
S000510,Adam Smith,M,Democrat,1965,12,1,1,58.44776401229452,50.0,WA-09,70.5,23.3,Dense suburban,49.2,50.8,1.59,36.3,49.2,12.0,23.9,12.9,0.7,125607,33283,90353,24641,2.8,-0.284,-0.16,-0.1421486735343933,-0.3502437472343445,-1.1897459030151367,-0.7022167149571044,-1.287519167185221,1,1,0,0,0,0,0,1,1,0,1,1,0,0,0,0,0,1,0,0
S000522,Chris Smith (New Jersey),M,Republican,1953,20,1,1,59.814650607943456,55.39871172897387,NJ-04,41.0,55.8,Sparse suburban,50.63,49.37,0.83,41.1,86.0,6.2,4.2,11.2,0.1,128446,36122,91212,25500,2.3,0.164,-0.168,0.05312341824173927,,0.4553613066673279,-0.010432643705702764,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
S000583,Lamar Smith,M,Republican,1947,16,1,0,53.63518251302054,,TX-21,42.5,52.5,Dense suburban,50.79,49.21,19.69,37.9,84.9,4.0,3.5,28.8,0.4,104981,17117,70391,8454,3.4,0.425,0.061,0.35920050740242004,0.4807674288749695,0.8200731873512268,1.073896678167389,1.111872434355644,0,0,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0
S001145,Jan Schakowsky,F,Democrat,1944,11,1,1,69.76748706866528,73.48622873694252,IL-09,70.1,24.9,Urban-suburban mix,50.71,49.29,1.31,40.3,68.4,9.5,14.7,11.2,0.2,118334,26010,78569,12857,2.3,-0.607,-0.267,-0.332605242729187,-0.3869515359401703,-1.2405599355697632,-1.3769409914051562,-1.3935061412043397,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0
S001148,Michael K. Simpson,M,Republican,1950,11,1,1,61.883498217145714,60.67021788316617,ID-02,29.8,54.5,Rural-suburban mix,49.54,50.46,0.55,34.6,90.1,0.6,1.7,14.3,1.4,78040,-14284,58708,-7004,2.6,0.297,0.275,0.04439667612314224,0.3980572819709778,0.8232713341712952,-0.04134858840959423,0.873062130055304,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1
S001150,Adam Schiff,M,Democrat,1960,10,1,1,78.1721438668976,78.37200219978162,CA-28,72.1,22.3,Pure urban,49.99,50.01,1.31,40.0,67.2,2.7,15.1,23.9,0.5,107551,15227,74431,8719,3.8,-0.349,-0.13,-0.2355906367301941,-0.24578440189361572,-1.1676641702651978,-1.0332505106078538,-0.9859120611454925,0,1,0,0,0,0,0,1,1,0,0,1,0,0,0,0,0,1,1,0
S001154,Bill Shuster,M,Republican,1961,9,1,0,61.69419237081687,,PA-09,31.0,65.0,Pure rural,49.94,50.06,24.24,44.2,91.5,2.8,1.2,7.1,0.1,73837,-14027,57572,-4365,4.4,0.374,0.323,0.25194251537323,,0.780360996723175,0.6939172877419078,,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0
S001156,Linda Sánchez,F,Democrat,1969,9,1,1,69.72114122550487,68.85177783493936,CA-38,67.0,27.4,Pure urban,50.56,49.44,2.21,38.0,41.4,4.8,16.1,61.5,0.9,93523,1199,79573,13861,2.9,-0.508,-0.139,-0.2738965153694153,-0.3493490517139435,-1.187174916267395,-1.1689554976178893,-1.2849358987776445,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0
S001157,David Scott (Georgia),M,Democrat,1945,9,1,1,87.21759047182775,76.18437987552788,GA-13,71.0,26.6,Sparse suburban,51.68,48.32,2.32,35.0,29.0,61.6,2.7,11.9,0.2,82253,-10071,66203,491,3.6,-0.301,0.163,0.01428929902613163,0.13154669106006622,-1.0540587902069092,-0.14800901137853031,0.10356192122872936,0,0,1,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0
S001165,Albio Sires,M,Democrat,1951,8,1,1,77.54489194259679,78.1212733374605,NJ-08,75.7,21.5,Pure urban,49.9,50.1,1.05,35.1,57.8,10.7,9.8,55.4,0.5,99122,6798,65658,-54,2.7,-0.405,0.094,-0.1417333334684372,-0.196503147482872,-1.134511947631836,-0.7007453032506616,-0.8436215224067176,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
S001168,John Sarbanes,M,Democrat,1962,7,1,1,65.93055149354602,69.10919147773832,MD-03,62.8,32.3,Dense suburban,51.17,48.83,1.21,36.8,61.7,23.5,7.4,9.4,0.5,124533,32209,94736,29024,3.2,-0.468,-0.075,-0.24548400938510895,-0.29220837354660034,-1.1675829887390137,-1.0682994392661826,-1.119952722566982,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
S001170,Carol Shea-Porter,F,Democrat,1952,4,1,0,48.39465285081344,,NH-01,46.6,48.2,Rural-suburban mix,50.94,49.06,21.46,41.7,92.0,1.9,2.6,3.7,0.3,98558,10694,75587,13650,3.4,-0.315,-0.131,,-0.06402619928121567,-1.487177848815918,,-0.4611187522261568,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
S001172,Adrian Smith,M,Republican,1970,7,1,1,88.71561551188117,76.72148670442186,NE-03,20.0,74.9,Pure rural,50.02,49.98,0.38,40.2,90.2,1.5,0.7,12.2,0.7,71413,-20911,55729,-9983,1.8,0.515,0.184,0.36235255002975464,0.5732653141021729,1.0415433645248413,1.0850633167876962,1.3789430290178368,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
S001175,Jackie Speier,F,Democrat,1950,7,1,1,80.07193594447557,79.22255577667593,CA-14,76.9,18.2,Urban-suburban mix,48.79,51.21,1.37,40.1,43.6,2.5,36.3,23.1,0.5,174742,82418,125980,60268,2.1,-0.382,-0.455,-0.2515624761581421,-0.24606943130493164,-1.1550172567367554,-1.0898334252698558,-0.9867350310349053,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
S001176,Steve Scalise,M,Republican,1965,7,1,1,73.1740458604325,71.4954051796157,LA-01,26.7,68.7,Rural-suburban mix,51.55,48.45,0.71,39.1,79.4,14.0,2.2,8.9,1.1,85515,-6809,61431,-4281,2.6,0.563,0.151,0.1380363553762436,0.4993792772293091,1.0725312232971191,0.2903856494693667,1.1656107159990192,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0
S001180,Kurt Schrader,M,Democrat,1951,6,1,1,54.22423066881545,55.00810390856671,OR-05,48.3,44.1,Dense suburban,50.58,49.42,0.58,39.9,83.8,0.9,2.9,17.7,1.2,89673,-2651,68757,3045,3.5,-0.192,0.062,-0.012429201044142246,0.16771674156188965,-0.6051363348960876,-0.24266377022412633,0.20799627529807577,0,1,1,1,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0
S001183,David Schweikert,M,Republican,1962,5,1,1,58.72006744569791,55.19303536192337,AZ-06,42.4,52.4,Dense suburban,50.58,49.42,1.02,43.2,82.6,3.0,5.7,17.9,1.9,114024,21700,76615,10903,2.2,0.595,-0.331,-0.44196343421936035,0.5155287981033325,0.9533581137657166,-1.7643606899686004,1.2122394808917594,0,0,0,0,1,1,0,0,0,0,0,0,0,0,1,1,0,0,0,0
S001185,Terri Sewell,F,Democrat,1965,5,1,1,98.14041512017073,97.80453894260506,AL-07,69.8,28.6,Rural-suburban mix,51.96,48.04,1.7,36.8,34.2,62.6,1.2,3.7,0.2,53378,-38946,38023,-27689,3.7,-0.39,0.401,-0.15859355032444,-0.2852749228477478,-1.030061960220337,-0.7604754436549482,-1.0999336616267763,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
S001187,Steve Stivers,M,Republican,1965,5,1,1,62.525228446563375,58.333760767055466,OH-15,39.9,55.3,Rural-suburban mix,49.75,50.25,0.65,38.8,89.3,4.7,2.8,2.4,0.2,92655,331,69844,4132,2.2,0.297,0.27,0.22852641344070435,0.4287674129009247,0.8415191173553467,0.610961827079913,0.9617319727167727,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0
S001189,Austin Scott,M,Republican,1969,5,1,1,81.72325193253688,100.0,GA-08,34.4,63.3,Pure rural,50.38,49.62,0.78,37.6,61.4,31.4,1.7,6.9,0.7,69338,-22986,50745,-14967,3.1,0.572,0.166,0.21381929516792297,0.46100950241088867,1.012842059135437,0.5588593988087773,1.0548250634120537,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
S001190,Brad Schneider,M,Democrat,1961,3,1,1,58.509320321732176,65.59011832534442,IL-10,62.0,32.6,Sparse suburban,49.95,50.05,0.82,38.7,68.8,7.1,10.9,25.1,0.6,125139,32815,84608,18896,2.7,-0.168,-0.21,-0.1287587285041809,-0.21668902039527893,-0.8118171691894531,-0.6547805933762888,-0.9019045098420505,0,1,1,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0
S001191,Kyrsten Sinema,F,Democrat,1976,3,1,0,60.9998663578047,,AZ-09,54.7,38.4,Urban-suburban mix,49.31,50.69,15.33,34.1,73.8,6.3,5.8,26.9,3.1,84863,-3001,60705,-1232,3.7,-0.102,0.057,0.3836525082588196,0.2995648980140686,-0.3660728931427002,1.1605219841638825,0.5886835251990203,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
S001192,Chris Stewart,M,Republican,1960,4,1,1,58.883669218798865,56.09789515782613,UT-02,32.0,46.0,Rural-suburban mix,49.99,50.01,0.54,33.4,83.4,1.5,3.1,15.8,1.2,91678,-646,69852,4140,1.8,0.529,0.147,0.2372855842113495,0.3996814787387848,1.0096827745437622,0.6419926557118405,0.8777516988552948,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1
S001193,Eric Swalwell,M,Democrat,1980,4,1,1,73.38684845437572,72.96754383447642,CA-15,69.9,24.2,Urban-suburban mix,49.62,50.38,1.76,39.2,41.0,4.9,37.1,21.5,0.5,158378,66054,125018,59306,2.3,-0.366,-0.114,-0.3769693374633789,-0.24983084201812744,-1.1709619760513306,-1.5341082230021157,-0.9975954111773748,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
S001195,Jason Smith (Missouri representative),M,Republican,1980,4,1,1,73.93270186822963,73.38983884205311,MO-08,21.0,75.4,Pure rural,50.63,49.37,0.48,40.7,92.0,4.8,0.9,1.9,0.3,60291,-32033,45656,-20056,2.6,0.591,0.217,0.4609326720237732,0.4863598644733429,1.0765055418014526,1.4342999000454033,1.1280195613650772,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0
S001196,Elise Stefanik,F,Republican,1984,3,1,1,51.35355941650537,49.48972869123167,NY-21,40.0,53.9,Pure rural,49.56,50.44,0.49,41.5,92.5,2.8,1.2,3.4,0.5,74285,-18039,57320,-8392,2.4,0.219,0.001,0.16373397409915924,0.3153582811355591,0.5704367756843567,0.3814237652590275,0.6342840079735586,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
S001199,Lloyd Smucker,M,Republican,1964,2,1,1,52.7652476964224,58.97602167271889,PA-11,34.7,60.5,Sparse suburban,51.01,48.99,0.5,39.5,89.1,3.7,1.8,8.9,0.1,88356,-3968,68811,3099,1.8,0.415,0.302,0.36371928453445435,0.48216453194618225,0.9822862148284912,1.089905202545057,1.1159063119639447,0,0,0,1,1,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0
S001200,Darren Soto,M,Democrat,1978,2,1,1,57.735138209389504,58.02174989974287,FL-09,54.8,41.9,Sparse suburban,50.97,49.03,1.09,38.0,74.0,13.1,3.0,44.0,0.4,70959,-21365,54878,-10834,2.5,-0.381,0.117,-0.19617263972759247,-0.2548463046550751,-1.1445963382720947,-0.8936056581406757,-1.0120766351066077,1,1,0,0,0,0,0,0,0,0,1,1,0,1,0,0,0,0,0,0
S001201,Tom Suozzi,M,Democrat,1962,2,1,1,52.05459946798528,56.14314279081262,NY-03,51.6,45.5,Dense suburban,50.68,49.32,1.31,45.9,73.3,2.9,16.7,11.1,0.5,175040,82716,126191,60479,2.1,-0.209,0.089,-0.07226759195327759,-0.11084165424108505,-0.8198387026786804,-0.4546512862267285,-0.5962897495392533,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0
S001205,Mary Gay Scanlon,F,Democrat,1959,2,1,1,52.05459946798528,65.18866871886425,PA-05,62.6,34.4,Urban-suburban mix,51.19,48.81,0.9,38.6,63.3,25.8,7.0,4.5,0.3,106017,13693,71880,6168,3.8,-0.485,-0.043,-0.30962783098220825,-0.3010616898536682,-0.8288672566413879,-1.2955396641567758,-1.1455150415870685,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1
S001206,Donna Shalala,F,Democrat,1941,1,0,1,,51.761776187120425,FL-27,58.5,38.9,Urban-suburban mix,51.12,48.88,1.09,42.1,85.6,5.7,2.4,70.8,0.1,104196,11872,60384,-5328,1.7,-0.359,-0.126,-0.2802436053752899,-0.371974915266037,-0.7900498509407043,-1.1914411263881124,-1.3502639094533533,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
S001207,Mikie Sherrill,F,Democrat,1972,1,0,1,,56.767230988892805,NJ-11,47.9,48.8,Sparse suburban,51.46,48.54,0.83,43.5,81.7,4.6,10.5,11.5,0.1,158188,65864,120847,55135,2.8,-0.183,0.277,-0.026208501309156418,0.03415365517139435,-0.6502587795257568,-0.29147924789748075,-0.17764251870904088,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0
S001208,Elissa Slotkin,F,Democrat,1976,1,0,1,,50.60993638628426,MI-08,43.9,50.6,Sparse suburban,51.35,48.65,0.63,39.0,85.1,6.1,5.1,5.2,0.4,99461,7137,74841,9129,2.9,-0.316,0.816,-0.049509067088365555,-0.16670112311840057,-0.4298347234725952,-0.37402540239702786,-0.7575736700735948,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
S001209,Abigail Spanberger,F,Democrat,1979,1,0,1,,50.3366180392964,VA-07,44.0,50.5,Rural-suburban mix,51.29,48.71,0.7,39.8,69.0,18.0,5.4,8.0,0.2,105275,12951,81364,15652,2.5,-0.191,0.505,0.023290298879146576,0.10633619874715805,-0.41253602504730225,-0.11612146274310867,0.030771271397149493,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0
S001210,Ross Spano,M,Republican,1966,1,0,1,,53.01682473418041,FL-15,43.1,53.1,Sparse suburban,50.72,49.28,1.33,39.4,73.9,14.1,3.2,23.8,0.5,74216,-18108,57496,-8216,2.6,0.452,-0.012,0.38827380537986755,0.41238805651664734,1.1387192010879517,1.1768937027632103,0.9144396001507628,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
